age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
57,0,4,0,1.2,6,18.28,16.06,9,4,5,23,1,0,28,0,9,6,0,3.0,0.73,49.4,708,1
27,0,5,2,2.1,7,3.6,54.56,13,5,3,15,0,0,6,1,6,2,1,3.0,0.41,62.1,620,4
30,1,1,1,1.0,7,8.0,76.69,11,3,1,18,0,1,16,1,5,4,0,4.0,0.14,47.39,697,4
39,1,2,0,1.0,13,9.16,39.34,13,6,8,22,0,0,37,1,8,4,1,5.0,0.15,92.39,1079,0
38,1,3,0,1.1,8,4.05,44.41,10,8,4,5,1,0,32,1,7,4,1,3.0,0.35,59.12,1183,2
18,0,0,0,2.0,11,8.16,44.13,14,4,5,17,0,0,0,1,4,1,1,3.0,0.03,61.15,21,2
58,1,3,0,1.0,6,9.09,29.79,9,5,3,23,0,0,9,0,5,1,2,5.0,0.25,75.83,241,3
59,0,3,2,1.0,13,30.67,66.3,9,12,0,14,0,0,13,2,4,4,1,5.0,0.7,70.66,705,3
19,0,3,2,1.2,7,18.15,65.31,15,5,2,16,0,0,33,2,3,2,2,5.0,0.12,73.78,1005,1
46,0,3,0,1.0,4,22.62,47.58,15,5,5,14,1,0,0,1,3,1,3,3.0,0.52,55.24,696,4
28,1,3,1,2.0,10,7.24,63.93,14,10,5,13,0,0,37,0,7,6,3,5.0,0.23,74.71,64,1
54,1,4,1,1.2,11,5.98,45.99,17,4,5,3,0,0,28,0,6,3,2,5.0,0.11,78.28,673,4
24,0,3,0,2.1,5,22.83,9.26,9,3,5,3,0,0,30,0,2,2,3,3.6306638801191693,0.96,61.64,811,0
52,2,3,0,1.0,4,34.61,87.69,14,3,3,17,0,0,26,2,9,3,1,4.0,0.81,43.46,385,3
47,0,6,0,1.1,10,2.68,31.06,17,0,4,13,0,0,20,2,10,2,5,4.0,0.93,52.4,1071,2
33,1,1,0,1.0,8,8.86,38.53,13,5,6,19,0,1,7,1,7,4,1,3.6306638801191693,0.24,54.72,171,4
32,0,3,0,1.1,9,6.08,57.81,12,7,4,6,1,1,40,0,3,6,3,3.0,0.5,55.68,866,4
57,1,6,0,1.2,7,8.7,45.47,14,1,1,17,1,0,9,2,4,4,3,5.0,0.22,90.17,1130,3
37,1,6,2,1.2,4,21.67,75.56,8,6,3,12,1,0,2,0,5,6,2,3.6306638801191693,0.81,66.88,1087,4
45,0,6,2,1.1,10,4.81,70.17,9,3,6,3,1,0,2,1,6,5,0,3.0,0.67,83.69,434,2
54,0,6,0,1.1,6,21.35,58.63,14,10,4,20,1,0,16,1,3,1,2,5.0,0.66,60.45,332,4
20,0,3,1,2.1,8,21.99,73.89,12,4,2,15,1,0,28,1,3,3,1,3.6306638801191693,0.79,72.76,759,2
46,1,3,0,2.0,9,15.36,45.09,11,3,9,16,0,1,33,1,2,3,0,4.0,0.77,72.74,771,1
54,1,3,0,1.2,9,16.03,64.32,11,5,4,23,0,0,19,1,8,2,2,3.0,0.35,62.99,1142,3
26,0,4,2,1.1,7,11.77,19.22,5,4,3,14,1,0,41,1,3,3,2,2.0,0.67,73.38,119,2
44,1,6,1,1.2,14,14.66,47.99,4,3,4,17,1,0,28,1,6,1,3,5.0,0.83,77.74,672,3
49,1,3,1,1.0,8,7.6,77.45,10,4,5,19,1,0,23,1,5,4,0,1.0,0.71,87.71,469,3
56,1,3,0,1.2,11,8.36,79.53,16,2,1,16,1,0,3,0,9,4,5,3.0,0.41,92.66,665,3
48,0,5,0,1.1,5,9.15,37.63,12,4,5,16,1,1,15,2,6,0,2,5.0,0.57,66.0,991,1
43,1,6,0,1.1,9,31.77,76.74,9,9,1,8,1,0,5,1,5,6,2,3.0,0.99,72.7,531,0
57,1,0,0,2.0,7,22.15,67.44,11,8,2,11,0,0,29,1,5,5,1,5.0,0.18,42.2,949,1
20,1,6,0,1.0,8,19.61,78.21,10,9,2,19,0,0,39,0,4,4,3,3.0,0.43,58.29,65,0
28,0,3,0,1.2,10,9.73,49.11,16,6,5,16,0,0,43,1,1,3,6,4.0,0.26,81.89,1008,2
46,0,5,1,1.0,7,9.56,5.0,16,4,10,4,1,0,21,1,8,1,1,4.0,0.89,62.51,280,2
44,1,3,0,1.1,10,13.82,50.5,10,4,4,22,0,0,30,1,12,1,2,2.0,0.24,88.33,518,4
27,0,4,2,2.1,7,13.36,62.53,11,3,5,18,1,0,35,1,7,2,1,5.0,0.09,30.75,703,2
52,0,3,2,1.0,4,2.09,48.86,20,5,2,11,0,0,6,1,8,4,3,3.0,0.47,91.9,635,2
40,0,3,0,1.0,7,8.35,65.42,17,4,3,21,0,1,3,1,3,4,4,4.0,0.95,86.16,438,2
23,1,5,2,1.2,12,27.44,46.84,7,8,3,15,0,0,7,1,4,1,1,3.0,0.11,53.76,952,1
28,0,3,0,1.0,4,17.12,55.66,18,6,3,8,0,0,41,1,6,2,0,4.0,0.33,57.05,671,3
44,0,5,2,2.1,9,17.06,64.83,9,6,5,14,0,0,20,1,2,2,3,3.0,0.46,85.94,1153,3
48,1,6,0,2.1,8,4.36,49.32,13,6,2,13,0,0,42,2,6,6,1,4.0,0.85,80.12,775,4
47,1,3,0,2.0,8,14.08,36.85,16,5,3,8,1,1,25,0,3,0,4,4.0,0.54,46.6,468,4
20,1,3,0,2.0,13,13.93,50.19,11,8,2,16,0,0,11,2,9,0,2,3.0,0.56,33.23,703,0
30,1,6,0,1.0,10,16.67,61.49,15,9,3,18,0,0,29,0,11,3,4,4.0,0.87,69.1,202,4
57,0,6,1,2.1,8,12.3,43.26,16,2,4,24,0,1,33,0,7,4,3,2.0,0.68,53.25,351,3
38,1,6,2,1.0,8,14.93,47.58,7,5,2,12,1,0,15,1,6,5,1,4.0,0.41,76.67,478,1
28,1,1,0,2.0,7,12.15,45.38,10,4,2,3,0,0,0,1,2,3,3,4.0,0.72,68.99,109,2
20,1,3,0,2.0,7,9.73,57.87,10,2,3,22,0,0,12,2,8,1,2,3.6306638801191693,0.06,66.47,528,3
55,0,6,2,2.0,4,14.4,71.11,11,4,1,15,0,0,10,1,8,2,1,3.6306638801191693,0.39,62.24,22,3
48,0,3,2,1.2,4,8.5,44.01,10,5,1,5,1,0,9,0,3,4,0,3.0,0.4,50.45,594,0
41,0,4,0,1.0,8,13.1,55.97,16,5,8,19,0,0,27,0,3,3,2,5.0,0.28,54.63,596,3
59,1,3,0,2.1,13,18.07,85.03,18,2,10,22,0,0,27,1,5,6,0,3.6306638801191693,0.93,46.08,275,3
29,2,0,0,2.1,8,4.25,35.01,9,8,1,9,2,0,7,1,4,1,4,2.0,0.31,82.47,496,3
44,1,3,2,2.0,7,19.46,41.83,13,6,0,21,1,0,35,1,6,5,0,5.0,0.2,100.0,474,2
38,1,4,0,2.0,7,17.71,43.0,14,2,3,14,0,0,8,1,9,2,0,4.0,0.31,52.02,216,2
42,1,4,2,2.0,9,3.95,44.75,13,5,3,23,0,0,0,1,7,2,6,5.0,0.47,22.21,1006,2
47,0,3,2,1.0,4,2.54,28.67,14,3,1,3,0,0,31,1,10,2,0,3.0,0.36,50.38,204,3
47,0,3,2,2.0,15,18.06,69.97,12,4,1,4,0,0,24,1,10,0,2,2.0,0.66,64.71,286,1
27,0,1,2,2.1,3,8.5,20.14,10,8,1,22,1,0,26,1,8,5,1,3.0,0.37,57.81,250,0
20,1,5,0,1.0,6,15.89,59.22,11,8,4,3,0,0,44,0,5,4,0,3.0,0.25,68.51,682,3
30,1,5,0,1.1,10,35.09,40.68,12,5,5,9,1,0,19,0,4,2,1,4.0,0.55,45.5,129,3
44,0,3,0,2.1,6,5.78,21.52,12,7,3,12,1,0,39,1,7,0,3,3.6306638801191693,0.36,56.78,1039,1
35,0,6,0,2.0,9,11.99,5.0,13,7,3,16,0,0,1,1,7,0,2,4.0,0.93,57.17,665,2
41,0,5,0,1.1,8,13.94,52.53,16,2,6,17,1,0,33,1,10,4,0,2.0,0.92,65.52,896,2
31,0,3,0,1.0,7,9.56,41.58,9,1,5,7,0,0,6,2,7,1,2,3.6306638801191693,0.6,55.81,287,3
56,1,5,2,1.1,12,17.55,49.75,16,4,1,21,1,2,15,0,6,2,3,1.0,0.47,63.05,52,4
21,2,3,2,1.1,8,26.23,42.75,14,2,4,4,1,0,39,1,13,1,1,5.0,0.2,45.41,896,2
33,1,3,2,2.1,10,21.72,19.48,10,4,4,22,0,0,20,2,8,0,2,4.0,0.3,57.96,1186,3
27,1,1,0,2.1,14,5.19,42.59,10,7,4,24,0,0,18,0,4,0,0,4.0,1.0,70.9,847,3
54,0,3,0,1.2,13,7.87,26.44,6,1,6,6,0,0,28,0,7,1,1,3.0,0.39,69.45,1025,3
44,0,3,0,2.1,4,6.04,8.03,16,2,1,15,1,1,30,0,7,4,2,3.0,0.49,67.51,316,0
18,1,1,2,1.0,6,5.09,26.99,13,6,3,10,0,0,32,1,8,2,0,2.0,0.36,62.99,620,1
22,0,2,0,1.2,11,19.82,19.91,9,7,4,17,0,0,28,1,0,6,2,4.0,0.55,50.14,16,3
30,2,3,2,1.1,12,4.03,40.06,17,3,4,20,0,0,30,2,7,2,1,3.6306638801191693,0.64,64.2,577,2
20,1,3,2,2.1,6,8.58,65.08,13,4,9,14,0,0,29,1,8,5,5,5.0,0.46,67.73,680,3
34,1,4,0,1.1,5,6.11,31.75,20,6,5,7,0,1,28,1,6,6,6,5.0,0.54,45.56,445,2
36,1,3,0,2.1,6,14.21,6.32,13,6,6,5,0,0,4,1,7,1,2,4.0,0.64,51.95,412,3
54,1,1,0,2.1,5,14.34,5.0,10,4,3,23,1,0,6,1,6,2,2,2.0,0.29,70.76,328,2
22,1,3,0,2.0,9,2.29,6.72,10,5,6,6,0,0,33,0,6,2,4,3.0,0.91,56.16,70,3
59,1,4,1,2.1,6,8.42,10.86,11,6,5,13,1,1,6,0,5,3,1,1.0,0.57,62.74,148,3
41,0,5,2,1.2,8,9.94,5.0,13,6,9,23,0,0,23,1,6,4,2,3.0,0.56,76.1,23,3
50,1,3,2,1.0,9,21.69,38.78,15,2,6,3,0,0,32,2,4,2,1,4.0,0.1,66.53,622,0
38,1,5,0,1.1,10,5.84,25.74,12,5,1,23,0,0,39,0,6,5,0,2.0,0.56,47.11,435,2
20,1,0,0,1.2,11,20.83,37.83,22,5,6,13,0,0,5,1,4,4,2,4.0,0.65,47.4,572,1
21,0,3,1,2.1,7,16.08,57.5,17,6,3,23,0,0,11,1,10,4,2,4.0,0.19,91.52,388,2
49,1,1,2,1.2,9,13.26,38.64,10,5,3,19,1,0,39,2,4,3,0,4.0,0.46,57.05,261,1
41,0,4,0,2.1,7,13.24,47.74,13,2,3,11,1,0,9,0,4,1,2,2.0,0.7,74.93,554,3
52,1,2,0,1.1,7,3.06,63.82,13,5,3,16,1,0,30,2,5,2,4,3.0,0.67,69.88,928,4
35,0,3,2,2.1,6,20.28,50.4,14,8,2,15,1,0,31,2,4,0,4,4.0,0.05,62.09,19,2
20,0,5,0,2.1,7,4.68,30.87,9,2,4,24,0,0,41,1,6,4,6,3.6306638801191693,0.53,90.57,350,3
56,0,3,0,1.2,9,5.72,51.79,12,4,7,10,0,0,36,1,5,4,1,2.0,0.43,83.52,1074,3
43,0,3,1,1.1,7,6.62,63.83,11,4,4,9,0,0,26,1,6,1,1,3.0,0.82,59.22,31,0
41,0,3,0,2.0,8,5.79,63.19,12,2,6,19,0,0,13,0,4,3,1,4.0,0.76,52.51,210,2
18,1,6,0,1.2,8,11.79,49.16,10,7,3,8,0,0,24,1,3,4,2,4.0,0.03,69.77,252,2
51,0,5,2,1.0,7,3.12,57.97,9,5,3,24,0,0,19,1,4,1,1,3.0,0.01,80.26,1063,4
29,1,3,0,1.1,4,3.71,67.79,8,6,1,18,0,1,10,2,8,2,3,3.6306638801191693,0.56,46.03,8,2
34,0,5,1,2.1,9,5.03,68.05,18,7,7,7,0,0,18,1,7,3,4,4.0,0.56,84.02,157,3
38,2,4,0,2.1,15,11.58,67.51,8,6,1,14,1,0,20,0,4,3,0,5.0,0.75,61.37,1066,2
38,1,6,0,1.1,6,7.83,10.69,9,5,5,23,0,0,28,1,7,2,3,4.0,0.22,55.68,1000,2
20,1,5,1,2.1,6,6.86,60.59,13,5,2,15,0,1,37,0,6,1,1,2.0,0.13,82.47,818,2
45,1,1,0,1.0,6,15.04,34.27,19,3,4,22,1,0,3,1,8,3,2,5.0,0.75,57.4,1150,4
42,1,3,0,1.2,7,9.12,46.4,14,3,3,11,0,0,40,0,2,3,2,4.0,0.88,73.28,498,0
23,0,3,0,1.0,7,17.41,44.39,14,5,4,20,0,0,34,1,3,3,0,4.0,0.33,71.37,1162,2
59,1,6,0,1.0,10,5.8,47.52,7,6,4,12,1,0,40,1,8,1,2,4.0,0.54,78.96,457,4
47,1,6,2,1.2,12,28.83,23.72,15,5,3,16,0,0,13,2,3,2,2,3.0,0.41,29.58,350,1
49,1,0,0,1.2,5,12.67,88.84,12,8,1,12,0,0,41,0,7,1,3,4.0,0.61,74.6,417,3
39,1,6,0,2.1,6,1.32,65.43,11,8,7,13,0,0,3,1,1,4,1,4.0,0.04,69.6,819,2
55,1,6,2,2.1,12,5.44,50.48,12,9,2,16,0,0,39,2,11,4,2,3.0,0.24,61.43,264,3
31,0,3,0,1.1,14,34.73,43.86,18,6,2,24,0,0,19,1,6,4,0,3.6306638801191693,0.22,62.83,764,1
51,1,5,0,1.0,7,10.56,49.12,16,5,7,18,0,0,29,1,5,2,3,4.0,0.71,59.13,62,1
43,1,3,2,2.0,5,16.61,59.6,17,7,3,7,1,0,30,2,4,2,2,3.0,0.0,94.51,89,3
57,0,3,2,1.2,12,10.54,46.03,15,2,3,7,1,0,25,1,4,5,3,3.0,0.38,52.09,781,2
30,0,4,0,1.0,9,1.98,52.56,13,5,6,17,1,0,20,0,6,1,2,5.0,0.99,96.46,418,1
47,1,3,0,1.2,7,5.5,22.7,12,6,5,17,1,0,20,1,4,5,2,1.0,0.81,50.62,1120,3
36,0,4,0,2.0,10,3.56,14.25,12,8,6,23,0,0,20,1,10,2,3,4.0,0.39,75.41,604,0
59,2,6,2,1.1,8,8.52,35.43,21,2,6,10,0,0,2,0,9,3,2,1.0,0.77,46.19,897,2
58,1,0,0,2.0,13,22.35,56.57,14,5,5,4,0,0,44,2,5,3,4,4.0,0.34,60.36,963,3
56,1,5,2,1.0,5,20.69,43.47,8,3,2,21,0,0,18,1,6,3,2,1.0,0.53,84.24,201,3
20,1,3,0,2.0,9,15.76,5.95,14,8,5,5,0,0,9,1,3,4,2,5.0,0.67,45.82,888,3
48,0,0,0,2.0,7,5.66,37.71,15,0,7,21,0,0,5,1,4,4,3,3.0,0.75,66.15,757,3
29,0,1,0,1.1,10,12.03,71.37,12,3,4,15,0,0,30,2,3,3,5,4.0,0.3,75.15,1042,3
32,0,0,2,2.1,9,4.94,39.94,17,5,3,22,2,0,27,1,5,3,2,3.0,0.17,89.92,630,3
55,0,6,0,2.1,6,23.78,22.61,5,4,5,8,0,0,35,2,2,5,2,2.0,0.17,54.57,764,3
57,1,3,0,1.0,16,5.25,56.79,9,4,4,21,1,0,36,1,7,2,1,5.0,0.79,62.36,204,3
31,0,2,1,2.0,12,21.98,85.28,14,0,0,7,0,0,33,1,5,4,1,4.0,0.53,58.0,1157,3
52,1,4,0,2.0,11,18.5,26.33,14,1,6,23,0,0,1,1,3,1,2,5.0,0.4,46.31,1143,2
33,0,1,0,2.0,12,4.75,47.39,9,4,3,21,0,1,15,0,8,3,0,4.0,0.63,58.16,873,4
41,0,3,0,2.1,6,12.73,30.43,5,4,4,20,0,1,12,1,7,4,3,5.0,0.63,72.14,1022,2
34,2,3,0,1.1,9,18.73,44.42,14,5,4,11,1,0,24,1,7,4,3,3.6306638801191693,0.28,92.5,696,3
35,1,1,2,1.0,5,12.29,20.7,12,4,5,17,1,0,34,1,6,4,1,3.0,0.48,67.58,301,1
59,0,3,2,2.1,4,10.25,56.5,10,2,9,24,0,0,11,0,8,1,0,5.0,0.17,52.33,891,3
34,1,3,0,1.0,7,6.96,54.62,14,4,2,13,0,1,36,2,9,2,0,4.0,0.46,79.73,677,3
33,1,3,0,1.0,13,21.43,65.23,15,8,5,21,0,0,8,1,10,2,2,4.0,0.35,61.85,1154,1
38,0,6,2,1.1,11,8.12,29.43,20,8,4,16,0,1,9,0,1,4,1,4.0,0.21,79.08,142,0
41,0,3,0,1.2,9,26.5,57.76,23,8,9,23,0,0,14,1,5,1,2,2.0,0.08,73.69,641,3
51,0,3,0,1.0,7,11.15,49.12,13,1,5,4,0,0,20,1,11,1,2,3.6306638801191693,0.9,56.6,750,3
53,2,6,1,2.0,7,26.07,28.23,12,2,4,22,0,0,29,2,7,5,3,3.0,0.43,51.96,482,0
44,2,6,0,1.2,7,13.25,33.01,15,3,2,13,1,0,28,1,4,6,5,4.0,0.38,72.93,393,3
56,0,3,0,1.2,10,7.76,30.97,18,4,5,5,1,0,8,0,5,4,1,4.0,0.01,56.19,1141,3
34,0,3,0,2.1,14,16.57,53.31,9,8,5,9,0,0,7,2,4,8,1,4.0,0.23,83.86,169,0
42,1,0,2,1.2,10,14.72,9.62,11,5,5,13,0,0,11,0,9,3,3,3.6306638801191693,0.4,76.9,1152,4
55,1,3,0,2.1,6,5.18,39.08,16,7,2,9,0,0,38,1,2,3,2,4.0,0.25,56.63,774,1
59,1,0,0,2.0,12,12.57,53.12,14,3,1,11,3,0,24,0,3,4,5,5.0,0.75,68.92,838,1
38,0,6,2,2.1,6,5.2,60.68,16,11,2,5,0,0,29,1,8,3,0,3.0,0.68,64.85,474,3
21,0,5,2,2.1,9,8.83,73.24,13,7,1,24,0,0,39,0,4,6,1,3.0,0.69,46.86,1149,3
42,0,3,2,2.1,5,3.24,82.27,7,3,5,8,1,0,2,1,8,6,1,5.0,0.98,82.96,231,3
47,0,5,2,1.0,6,2.22,10.13,12,1,5,20,0,1,32,1,5,2,2,2.0,0.5,58.82,1084,1
50,1,3,2,2.0,6,3.85,27.83,7,3,6,3,0,0,17,1,6,2,2,4.0,0.37,91.71,142,2
56,1,3,0,1.0,8,8.06,74.6,12,2,4,17,0,0,14,1,7,2,1,4.0,0.1,74.27,903,3
43,1,3,0,1.0,15,8.59,16.44,11,3,2,21,0,0,7,2,3,1,3,5.0,0.55,62.53,1039,2
42,1,6,0,1.0,11,29.74,56.29,7,8,2,6,1,0,44,1,5,5,1,3.0,0.15,62.02,653,3
33,1,3,0,2.1,11,3.35,49.03,13,5,5,20,0,0,27,1,6,0,3,5.0,0.0,66.39,145,1
41,0,0,0,1.2,10,29.56,55.08,10,2,4,23,1,0,19,0,7,6,0,5.0,0.36,57.64,1114,3
22,1,3,2,1.2,7,25.66,5.0,12,2,2,22,0,0,10,0,7,2,1,5.0,0.47,36.16,1160,2
59,1,0,0,2.1,12,3.94,39.2,15,3,5,24,2,0,31,1,8,1,2,3.0,0.59,51.89,1018,1
56,0,3,2,2.0,7,9.41,33.56,14,7,4,22,0,1,17,1,5,4,1,2.0,0.12,68.89,1050,3
30,0,3,2,1.2,5,14.36,7.34,18,5,3,23,0,0,33,1,5,1,0,3.0,0.8,72.17,393,3
47,1,0,2,2.1,6,8.92,58.61,12,4,3,18,0,0,12,1,6,2,2,3.0,0.14,54.15,980,4
24,1,3,0,2.0,4,5.25,11.06,9,5,5,15,0,1,44,1,5,3,2,4.0,0.22,85.04,1186,3
34,0,3,2,2.0,8,3.88,61.0,9,3,3,20,0,0,8,1,9,3,0,4.0,0.05,60.34,555,3
44,1,3,0,1.1,12,22.78,23.73,4,6,2,15,0,0,43,2,6,1,2,3.6306638801191693,0.09,73.09,750,3
52,1,3,2,2.0,6,16.46,61.64,11,13,3,8,0,0,21,1,7,1,5,1.0,0.25,64.64,1051,2
22,1,3,0,2.1,8,6.29,17.35,13,2,2,20,0,1,35,2,4,6,0,3.0,0.17,42.9,126,2
59,1,5,2,1.0,8,18.82,61.62,8,8,5,22,1,0,22,1,9,0,0,5.0,0.37,82.76,1156,2
22,0,3,2,1.2,5,9.58,45.85,9,4,4,16,2,2,20,1,2,2,2,3.0,0.73,62.87,394,3
41,1,4,0,2.1,12,14.0,43.69,13,6,2,19,0,0,41,1,6,1,0,3.0,0.81,65.37,775,3
24,0,3,0,1.0,6,13.06,74.28,14,5,4,3,0,0,4,0,7,5,0,4.0,0.06,58.31,906,3
24,0,3,2,1.1,7,8.01,58.89,21,5,4,20,1,0,15,2,2,3,4,3.0,0.94,93.45,48,4
31,1,3,2,2.0,11,0.56,5.0,11,5,9,6,1,1,8,1,3,2,0,4.0,0.95,59.36,795,2
32,0,3,0,2.0,7,8.89,20.86,12,9,7,21,0,0,15,1,6,5,2,3.0,0.52,54.31,775,3
22,0,3,0,1.0,10,25.11,19.81,18,5,4,17,0,1,40,1,11,4,6,3.0,0.83,69.21,440,2
54,0,3,0,2.0,14,9.0,19.29,12,3,5,14,0,0,10,0,3,3,2,5.0,0.84,100.0,816,3
21,1,6,2,2.1,5,3.33,81.23,10,8,4,16,0,1,6,1,6,1,2,4.0,0.79,80.5,629,3
47,0,5,2,1.0,9,7.34,52.64,18,3,4,18,0,0,40,1,5,4,3,3.0,0.3,57.11,488,3
37,1,6,2,2.1,10,21.45,30.18,18,6,2,14,1,0,13,1,8,2,2,5.0,0.3,56.35,1189,4
43,0,6,0,1.0,12,3.37,32.89,15,7,7,22,1,0,18,0,10,4,3,2.0,0.45,68.88,272,2
26,0,3,0,2.0,10,5.85,86.56,11,5,5,19,1,0,42,0,7,3,5,3.0,0.66,40.05,349,3
47,1,3,2,2.0,6,13.28,6.24,5,2,3,13,0,0,3,1,8,9,3,4.0,0.0,73.87,63,0
39,1,0,0,1.1,9,43.97,82.84,11,5,7,10,0,1,40,1,5,2,1,4.0,0.81,51.78,1056,4
57,0,6,2,1.0,9,7.2,63.58,15,4,6,18,0,0,28,1,6,3,1,3.0,0.78,53.77,641,2
58,0,3,0,1.1,6,16.39,44.35,9,5,6,6,0,0,18,1,6,2,1,5.0,0.71,35.07,950,2
47,1,1,2,1.1,7,14.02,39.51,4,5,4,6,1,2,44,1,4,4,1,1.0,0.74,63.99,634,2
37,0,6,2,1.0,4,32.93,10.12,10,3,0,21,0,0,21,2,3,2,1,4.0,0.47,66.46,558,3
45,1,3,2,1.1,4,7.38,39.12,15,9,2,5,2,0,9,1,6,1,3,4.0,0.31,35.14,621,1
24,1,3,1,1.0,8,6.95,68.03,11,4,2,3,1,0,17,1,4,4,1,3.6306638801191693,0.64,77.93,645,2
21,1,4,1,2.0,8,27.29,76.84,16,1,3,24,2,0,26,1,8,2,2,4.0,0.9,80.14,518,4
45,0,6,0,2.0,6,6.09,41.1,9,6,5,23,0,0,7,0,4,6,4,1.0,0.02,61.67,239,2
52,0,0,2,1.0,14,2.77,28.87,9,4,7,4,0,0,22,0,7,3,0,4.0,0.34,79.17,784,3
50,0,3,1,2.1,11,13.46,40.2,13,6,6,13,1,0,28,0,1,2,2,3.6306638801191693,0.37,52.35,951,3
24,1,0,2,2.1,8,14.18,59.48,7,5,3,9,0,0,0,2,2,4,6,5.0,0.71,73.03,260,1
26,0,1,2,2.0,3,32.93,16.91,12,7,3,8,0,0,9,1,4,2,1,3.0,0.84,52.65,730,1
51,1,3,1,1.0,9,12.28,63.26,19,4,4,13,1,0,17,1,5,3,4,3.6306638801191693,0.1,75.56,71,2
56,1,5,1,1.1,9,18.35,64.77,12,7,6,19,0,0,28,1,3,3,2,5.0,0.73,56.08,812,2
59,0,3,2,1.1,10,50.22,54.74,16,7,2,7,0,0,29,1,6,3,1,3.0,0.85,69.84,903,2
51,1,3,0,2.0,11,2.61,93.68,7,1,2,21,2,1,12,1,8,2,3,5.0,0.09,66.04,782,3
30,1,1,2,2.1,9,8.9,23.45,12,3,3,21,0,0,6,0,3,2,4,3.0,0.98,54.98,185,0
46,0,6,0,1.2,6,5.13,61.3,14,5,3,11,0,0,38,1,6,4,1,3.0,0.56,41.47,1182,2
52,0,3,2,2.1,6,5.28,75.14,11,4,3,5,0,0,2,1,3,5,3,4.0,0.2,74.3,348,3
27,0,1,2,1.1,11,7.58,27.61,20,2,7,19,0,0,16,1,10,6,1,4.0,0.08,74.87,403,2
47,1,3,0,1.0,4,14.6,23.45,12,5,2,5,0,0,0,2,5,6,4,3.0,0.2,81.81,1071,3
43,0,2,2,2.0,8,22.73,20.21,9,3,2,18,1,0,13,2,8,3,1,3.0,0.0,56.26,9,3
52,1,3,0,2.0,4,5.98,80.04,14,4,5,3,0,0,30,0,9,4,0,4.0,0.07,56.3,409,4
45,0,2,0,1.1,5,14.52,39.72,14,6,2,5,1,1,33,1,5,2,1,5.0,0.85,72.89,35,3
46,0,3,2,2.0,8,7.8,70.45,12,2,8,10,0,0,37,0,7,2,2,4.0,0.66,68.32,238,3
23,1,1,2,2.0,12,10.27,46.01,13,2,4,24,0,0,26,1,8,6,3,5.0,0.27,48.21,751,2
20,1,3,0,1.0,9,9.8,53.04,16,5,2,22,0,0,10,1,5,5,1,5.0,0.51,62.74,275,1
46,1,4,0,1.2,8,16.44,65.54,8,5,7,9,0,1,42,0,8,3,1,4.0,0.5,59.23,104,1
19,2,2,2,1.1,15,6.37,29.31,16,4,4,12,0,0,30,2,9,1,1,3.0,0.46,70.52,1013,1
39,0,3,2,2.0,14,2.02,44.93,12,7,2,12,0,1,4,1,3,1,3,2.0,0.57,50.28,711,3
44,2,6,2,1.2,6,3.37,30.03,10,6,4,5,0,1,13,1,8,1,4,4.0,0.16,37.26,628,3
39,1,3,2,1.1,8,13.62,44.69,14,6,4,3,0,0,13,1,3,4,2,3.0,0.3,77.85,1177,1
27,0,3,0,1.0,10,4.84,42.76,14,2,2,10,0,0,1,2,6,3,3,3.0,0.35,75.98,1069,2
36,0,1,1,2.1,9,20.64,50.4,19,4,7,4,1,0,2,0,6,2,0,4.0,0.91,58.85,1010,4
41,1,3,0,1.0,9,10.72,61.37,15,5,2,3,1,1,26,1,11,2,1,5.0,0.59,63.66,472,4
44,1,5,0,2.1,6,17.76,71.08,8,6,6,10,0,0,9,1,2,5,1,2.0,0.72,53.33,182,2
53,1,6,2,1.1,7,25.35,57.59,9,5,7,19,1,0,40,0,7,3,3,3.6306638801191693,0.39,70.07,934,2
34,1,1,0,1.1,6,9.57,69.74,13,3,8,3,0,0,44,0,10,1,1,5.0,0.57,52.5,680,1
27,0,3,0,2.1,10,24.6,51.13,12,4,6,12,0,0,3,1,5,2,0,4.0,0.78,37.94,1006,4
34,0,3,0,1.2,12,3.12,49.2,9,6,3,9,1,1,19,1,8,1,2,4.0,0.39,52.36,981,2
27,1,3,1,2.0,3,10.29,9.42,19,8,4,18,0,1,21,1,5,2,2,4.0,0.44,77.43,704,3
27,1,6,2,1.2,14,26.09,28.02,8,4,3,9,1,1,43,2,7,0,1,4.0,0.6,87.0,885,3
55,1,5,2,1.2,9,14.17,29.25,11,5,1,18,0,0,39,1,5,4,2,3.0,0.74,74.34,331,2
34,1,3,0,1.0,7,11.64,37.13,8,4,4,8,0,0,32,1,4,2,0,3.6306638801191693,0.04,64.1,938,3
43,0,6,2,1.0,7,0.42,45.08,17,5,2,22,0,0,24,1,5,1,4,3.6306638801191693,0.26,63.09,48,0
43,1,3,2,2.1,7,12.22,56.67,14,4,3,7,1,1,33,0,7,6,2,3.0,0.02,54.29,471,4
51,1,1,2,1.1,7,13.81,30.1,10,3,7,18,0,1,10,1,7,2,1,5.0,0.14,74.49,385,2
